frame,landmark_id,x,y,z,label
4,6,-0.02546161413192749,-0.28635746240615845,-0.005599586284972702,パー
4,7,-0.06320419907569885,-0.3317306935787201,-0.0209879265085533,パー
4,8,-0.09912705421447754,-0.3487508296966553,-0.030475002239711557,パー
4,9,0.004024624824523926,-0.1975751519203186,-0.007975658859379564,パー
4,10,-0.02367919683456421,-0.2944520115852356,-0.02478308276391772,パー
4,11,-0.07305285334587097,-0.3348487615585327,-0.03787373983419684,パー
4,12,-0.11169067025184631,-0.3505139946937561,-0.045906054313547884,パー
4,13,0.01151198148727417,-0.17753386497497559,-0.029937677542932306,パー
4,14,-0.01703786849975586,-0.27734214067459106,-0.04974030935323981,パー
4,15,-0.06758660078048706,-0.31553852558135986,-0.06050807842171935,パー
4,16,-0.10656476020812988,-0.3320465087890625,-0.06609832354939726,パー
4,17,0.004729092121124268,-0.14427858591079712,-0.050697772289879595,パー
4,18,-0.0223810076713562,-0.20943990349769592,-0.07224104412949828,パー
4,19,-0.0617985725402832,-0.24001556634902954,-0.08135955640233306,パー
4,20,-0.0943392813205719,-0.2520810663700104,-0.0856333733455017,パー
5,0,0.0,0.0,0.0,パー
5,1,-0.06091463565826416,-0.053235530853271484,0.009575836916656755,パー
5,2,-0.07962039113044739,-0.13844555616378784,0.006857478616030477,パー
5,3,-0.08946862816810608,-0.19894909858703613,-0.000504806547223069,パー
5,4,-0.10000047087669373,-0.2521653175354004,-0.010772697071342208,パー
5,5,-0.0419621467590332,-0.22082388401031494,-0.020320644977299906,パー
5,6,-0.051203131675720215,-0.3197908401489258,-0.05141148567458842,パー
5,7,-0.07806569337844849,-0.3880757987499237,-0.07357290610930178,パー
5,8,-0.10923108458518982,-0.4339795708656311,-0.08867385462185595,パー
5,9,-0.021722614765167236,-0.21184289455413818,-0.0452961459781811,パー
5,10,-0.02975529432296753,-0.32427388429641724,-0.07887261584660266,パー
5,11,-0.06696212291717529,-0.39199429750442505,-0.1016928799476311,パー
5,12,-0.10593390464782715,-0.4347282648086548,-0.11563282683750842,パー
5,13,-0.007103085517883301,-0.17623001337051392,-0.0694575853671715,パー
5,14,-0.02135300636291504,-0.2783058285713196,-0.10427373871466372,パー
5,15,-0.06108283996582031,-0.33706265687942505,-0.1259816981877968,パー
5,16,-0.10053282976150513,-0.3748236298561096,-0.13844195977112506,パー
5,17,-0.004548251628875732,-0.12306618690490723,-0.09146655574700091,パー
5,18,-0.02017974853515625,-0.1742725968360901,-0.12619929984471057,パー
5,19,-0.048441916704177856,-0.21301227807998657,-0.14331939295193408,パー
5,20,-0.07725656032562256,-0.24097317457199097,-0.152829954775779,パー
6,0,0.0,0.0,0.0,パー
6,1,-0.06069660186767578,-0.07279115915298462,0.0004573487031507284,パー
6,2,-0.07592737674713135,-0.16554683446884155,-0.008101854537869713,パー
6,3,-0.08252197504043579,-0.23103415966033936,-0.017455208179796955,パー
6,4,-0.09185516834259033,-0.2861935496330261,-0.029997601238335392,パー
6,5,-0.033657848834991455,-0.23725146055221558,-0.048281258967961094,パー
6,6,-0.041956573724746704,-0.3448299765586853,-0.08415283921107175,パー
6,7,-0.06548810005187988,-0.4261600971221924,-0.10788743856295469,パー
6,8,-0.09019288420677185,-0.49003154039382935,-0.1241477123175514,パー
6,9,-0.018249094486236572,-0.21733921766281128,-0.068828537193383,パー
6,10,-0.026301443576812744,-0.33177223801612854,-0.10355306330069425,パー
6,11,-0.05277654528617859,-0.4179340600967407,-0.12629285368069532,パー
6,12,-0.07996934652328491,-0.484774649143219,-0.14311031910523297,パー
6,13,-0.007239639759063721,-0.17227178812026978,-0.08738885733231427,パー
6,14,-0.01841747760772705,-0.2710852324962616,-0.12155796500786664,パー
6,15,-0.04168251156806946,-0.34415045380592346,-0.1409399053727043,パー
6,16,-0.06408992409706116,-0.4018610119819641,-0.15412385675057294,パー
6,17,-0.006872117519378662,-0.10963720083236694,-0.10434016498669507,パー
6,18,-0.02288132905960083,-0.15979307889938354,-0.13624660584076764,パー
6,19,-0.04102388024330139,-0.19986110925674438,-0.14992712351426007,パー
6,20,-0.058559417724609375,-0.2346327304840088,-0.15915578517063977,パー
7,0,0.0,0.0,0.0,パー
7,1,-0.06389069557189941,-0.09480512142181396,0.0016654673703442313,パー
7,2,-0.08561310172080994,-0.19672274589538574,-0.008265272390985956,パー
7,3,-0.09649616479873657,-0.25683796405792236,-0.020542877403045168,パー
7,4,-0.09793072938919067,-0.3138357400894165,-0.03690664717271375,パー
7,5,-0.058086097240448,-0.24606478214263916,-0.038100420174146166,パー
7,6,-0.06821933388710022,-0.3568909764289856,-0.07392826550915288,パー
7,7,-0.07880944013595581,-0.44788864254951477,-0.1003142880769019,パー
7,8,-0.08686095476150513,-0.5238659083843231,-0.11856220537140416,パー
7,9,-0.0431634783744812,-0.22103458642959595,-0.059608286854768266,パー
7,10,-0.05041623115539551,-0.3453991115093231,-0.0893972503514533,パー
7,11,-0.0586283802986145,-0.4469267725944519,-0.11181089156582402,パー
7,12,-0.06434562802314758,-0.537053644657135,-0.12940251701786565,パー
7,13,-0.0308610200881958,-0.17922139167785645,-0.07999071353390264,パー
7,14,-0.040973782539367676,-0.2882806062698364,-0.10516327494099187,パー
7,15,-0.046601295471191406,-0.3781725764274597,-0.11744251721813725,パー
7,16,-0.04935729503631592,-0.4574891924858093,-0.1274429696173911,パー
7,17,-0.027780234813690186,-0.12195992469787598,-0.09972204887583302,パー
7,18,-0.03890043497085571,-0.18384450674057007,-0.12144879126265096,パー
7,19,-0.042494356632232666,-0.24263286590576172,-0.1275662320227866,パー
7,20,-0.04343181848526001,-0.2962157726287842,-0.13295303159668492,パー
8,0,0.0,0.0,0.0,パー
8,1,-0.04851076006889343,-0.09425967931747437,0.0070041278636949755,パー
8,2,-0.06160268187522888,-0.18551939725875854,-0.0035182591267926,パー
8,3,-0.06707900762557983,-0.2401253581047058,-0.018261028427730253,パー
8,4,-0.06600373983383179,-0.2917667031288147,-0.03756611977900093,パー
8,5,-0.03089877963066101,-0.2620357275009155,-0.028844246614823987,パー
8,6,-0.03562629222869873,-0.3707103431224823,-0.061861822355638196,パー
8,7,-0.03816354274749756,-0.4506259262561798,-0.08732260574782913,パー
8,8,-0.03762403130531311,-0.5171213746070862,-0.10463345607007568,パー
8,9,-0.016107618808746338,-0.23888903856277466,-0.05411603857959335,パー
8,10,-0.00963127613067627,-0.361244261264801,-0.080845912892471,パー
8,11,-0.004052400588989258,-0.45336252450942993,-0.1040198933073384,パー
8,12,0.0021682381629943848,-0.5323706269264221,-0.12179209103072708,パー
8,13,-0.007616758346557617,-0.19601643085479736,-0.07808341642106598,パー
8,14,-0.003940582275390625,-0.303713858127594,-0.1019783820697171,パー
8,15,0.000769495964050293,-0.39103788137435913,-0.1193034182974202,パー
8,16,0.0047231316566467285,-0.4676300585269928,-0.13369543661559646,パー
8,17,-0.00782155990600586,-0.13589531183242798,-0.10074422319615906,パー
8,18,-0.003627479076385498,-0.18942278623580933,-0.11885694225514953,パー
8,19,-0.0018526315689086914,-0.23858177661895752,-0.12438697924102371,パー
8,20,0.00039511919021606445,-0.27905380725860596,-0.1302710603662831,パー
9,0,0.0,0.0,0.0,パー
9,1,-0.04134845733642578,-0.09703260660171509,0.00799089881928694,パー
9,2,-0.05831778049468994,-0.1851133108139038,-0.004302892113457801,パー
9,3,-0.06260442733764648,-0.2439349889755249,-0.020871809428911092,パー
9,4,-0.0550941526889801,-0.2973782420158386,-0.042189131236057165,パー
9,5,-0.03732132911682129,-0.2586144208908081,-0.031904077833871725,パー
9,6,-0.03944537043571472,-0.3693350553512573,-0.06339475766418445,パー
9,7,-0.0414985716342926,-0.44864410161972046,-0.08648855493066776,パー
9,8,-0.04216325283050537,-0.5125623047351837,-0.10344455645082462,パー
9,9,-0.026347100734710693,-0.23828125,-0.05886215970514286,パー
9,10,-0.019557297229766846,-0.3613537549972534,-0.0879995475768851,パー
9,11,-0.011212706565856934,-0.45009148120880127,-0.11228319511411655,パー
9,12,-0.0034980177879333496,-0.5244445204734802,-0.1302087630390929,パー
9,13,-0.020433247089385986,-0.19660907983779907,-0.08399689451454151,パー
9,14,-0.024784207344055176,-0.31762513518333435,-0.11370907977817524,パー
9,15,-0.025350451469421387,-0.40818876028060913,-0.1384136255144881,パー
9,16,-0.02455925941467285,-0.48804914951324463,-0.15785977498291004,パー
9,17,-0.020749926567077637,-0.13949018716812134,-0.10660787925718296,パー
9,18,-0.024615883827209473,-0.18669849634170532,-0.13383540765045154,パー
9,19,-0.023830115795135498,-0.22129124402999878,-0.14621533707378376,パー
9,20,-0.021144390106201172,-0.25083494186401367,-0.15594321743247974,パー
10,0,0.0,0.0,0.0,パー
10,1,-0.04724884033203125,-0.10422229766845703,-0.002242089102196587,パー
10,2,-0.0631137490272522,-0.19735831022262573,-0.021673504348996175,パー
10,3,-0.07259702682495117,-0.26075315475463867,-0.0434380547070532,パー
10,4,-0.07085779309272766,-0.3170009255409241,-0.07179771744847585,パー
10,5,-0.034514397382736206,-0.26651519536972046,-0.06472348057866384,パー
10,6,-0.03781542181968689,-0.3813135623931885,-0.10958084845185567,パー
10,7,-0.037895768880844116,-0.46680736541748047,-0.13980631166339208,パー
10,8,-0.03529086709022522,-0.5343217253684998,-0.1616112851464777,パー
10,9,-0.016621410846710205,-0.23264241218566895,-0.09391878926396657,パー
10,10,-0.008047401905059814,-0.3615076541900635,-0.1347723268830805,パー
10,11,0.0017423033714294434,-0.4533870816230774,-0.16435201102137853,パー
10,12,0.010926544666290283,-0.5291630625724792,-0.18574574225783635,パー
10,13,-0.0036364197731018066,-0.1682763695716858,-0.1211881228649645,パー
10,14,-0.003850221633911133,-0.2821916341781616,-0.16325325899958898,パー
10,15,-0.000588536262512207,-0.3672581613063812,-0.19452504449725438,パー
10,16,0.0028281211853027344,-0.4467506408691406,-0.21861096852660467,パー
10,17,0.0029047727584838867,-0.08324289321899414,-0.1460200064742594,パー
10,18,0.010837733745574951,-0.0951727032661438,-0.18751407795787145,パー
10,19,0.017164111137390137,-0.11647146940231323,-0.20659888916850377,パー
10,20,0.023443102836608887,-0.13858288526535034,-0.22063344353080083,パー
11,0,0.0,0.0,0.0,パー
11,1,0.016319334506988525,-0.09122049808502197,-0.003110657442050524,パー
11,2,0.027209758758544922,-0.19772732257843018,-0.017049716315852947,パー
11,3,0.04461926221847534,-0.2693639397621155,-0.03375023742734129,パー
11,4,0.06554222106933594,-0.3186357021331787,-0.055509818248140164,パー
11,5,-0.006345987319946289,-0.25984370708465576,-0.04232771461425955,パー
11,6,-0.007935881614685059,-0.37829524278640747,-0.07614424964009459,パー
11,7,-0.008861899375915527,-0.4602736830711365,-0.09918730100213224,パー
11,8,-0.007423579692840576,-0.5259769856929779,-0.1161774783354872,パー
11,9,-0.023415327072143555,-0.24569737911224365,-0.06517973681508238,パー
11,10,-0.021292448043823242,-0.37338918447494507,-0.0984918042045706,パー
11,11,-0.012777626514434814,-0.46116816997528076,-0.12399596860228712,パー
11,12,-0.0030498504638671875,-0.5362721383571625,-0.1422881423455351,パー
11,13,-0.042166173458099365,-0.20665448904037476,-0.08740829070626432,パー
11,14,-0.05588895082473755,-0.33289724588394165,-0.12340304394780333,パー
11,15,-0.05656751990318298,-0.41895991563796997,-0.150113472245323,パー
11,16,-0.050318002700805664,-0.4971766173839569,-0.16968005289851362,パー
11,17,-0.061827659606933594,-0.1514754295349121,-0.10769514878808195,パー
11,18,-0.0847475528717041,-0.20928263664245605,-0.14127806713401014,パー
11,19,-0.08980482816696167,-0.2480478286743164,-0.1567888348322981,パー
11,20,-0.08516216278076172,-0.28268539905548096,-0.1681491373997801,パー
12,0,0.0,0.0,0.0,パー
12,1,0.03745943307876587,0.007063925266265869,-0.050107064011399416,パー
12,2,0.07142519950866699,-8.83936882019043e-05,-0.09634830644995418,パー
12,3,0.08759415149688721,0.0025247931480407715,-0.13694531312853542,パー
12,4,0.09485471248626709,0.00162583589553833,-0.18161166301638332,パー
12,5,0.07229262590408325,-0.16427266597747803,-0.10079733869702068,パー
12,6,0.10178029537200928,-0.2376023530960083,-0.15113781979948726,パー
12,7,0.11507534980773926,-0.2777097225189209,-0.18859093478590694,パー
12,8,0.12385761737823486,-0.31287550926208496,-0.21289136103064266,パー
12,9,0.035257697105407715,-0.21115809679031372,-0.10036654612690654,パー
12,10,0.05180710554122925,-0.33980873227119446,-0.138111328991954,パー
12,11,0.061553001403808594,-0.43367451429367065,-0.1667111574736282,パー
12,12,0.07017779350280762,-0.5172261595726013,-0.186969509634082,パー
12,13,-0.0020789504051208496,-0.21684688329696655,-0.10121185919911113,パー
12,14,-0.01060938835144043,-0.34218624234199524,-0.13670664122969356,パー
12,15,-0.012958407402038574,-0.42912155389785767,-0.1672003625956222,パー
12,16,-0.0097007155418396,-0.5087137222290039,-0.18796021333605495,パー
12,17,-0.03567606210708618,-0.1940680742263794,-0.10378043195873943,パー
12,18,-0.051327288150787354,-0.2454890012741089,-0.13301234534651485,パー
12,19,-0.05921906232833862,-0.27535414695739746,-0.14704122236639705,パー
12,20,-0.05827265977859497,-0.298017680644989,-0.15595214656264034,パー
13,0,0.0,0.0,0.0,パー
13,1,0.030043423175811768,0.055964767932891846,-0.08378077921599925,パー
13,2,0.06220519542694092,0.07437682151794434,-0.14299164590568125,パー
13,3,0.08800280094146729,0.09288513660430908,-0.19096091267795146,パー
13,4,0.12815630435943604,0.10875928401947021,-0.24205174920291483,パー
13,5,0.06483405828475952,-0.1179320216178894,-0.13478559133739054,パー
13,6,0.10101193189620972,-0.17790073156356812,-0.1912502038213688,パー
13,7,0.11929124593734741,-0.22095274925231934,-0.2313791650268513,パー
13,8,0.1364738941192627,-0.2663053870201111,-0.25906841335029185,パー
13,9,0.03805321455001831,-0.18169361352920532,-0.12420523044795573,パー
13,10,0.056669414043426514,-0.3031608760356903,-0.17216202494830668,パー
13,11,0.06851768493652344,-0.3891229033470154,-0.20811422047347605,パー
13,12,0.08059430122375488,-0.46790486574172974,-0.2322171765300709,パー
13,13,0.007671058177947998,-0.20036381483078003,-0.11665373173684657,パー
13,14,-0.0012034773826599121,-0.3246026635169983,-0.16684698936671793,パー
13,15,0.0004439353942871094,-0.4063858985900879,-0.20405955490798533,パー
13,16,0.009231150150299072,-0.47899433970451355,-0.22727595147819102,パー
13,17,-0.0216505229473114,-0.1838369369506836,-0.1130804332825619,パー
13,18,-0.040318816900253296,-0.24040955305099487,-0.15773428854674876,パー
13,19,-0.04459443688392639,-0.25591129064559937,-0.17590409395427287,パー
13,20,-0.041252076625823975,-0.2612197995185852,-0.18566903350085795,パー
14,0,0.0,0.0,0.0,パー
14,1,0.030877888202667236,0.04245239496231079,-0.06933203434624602,パー
14,2,0.06600040197372437,0.05228233337402344,-0.11888211315550734,パー
14,3,0.08849573135375977,0.06685662269592285,-0.16120684241928984,パー
14,4,0.12371635437011719,0.0884827971458435,-0.20624862706341673,パー
14,5,0.06923049688339233,-0.15261220932006836,-0.10442169850745131,パー
14,6,0.10274326801300049,-0.21287620067596436,-0.15561096465268065,パー
14,7,0.1218029260635376,-0.250532865524292,-0.1936538974014752,パー
14,8,0.1420726180076599,-0.2910618782043457,-0.21970442032494475,パー
14,9,0.039283812046051025,-0.20899391174316406,-0.1007034266559117,パー
14,10,0.06027776002883911,-0.33335715532302856,-0.14245233034768034,パー
14,11,0.07303446531295776,-0.4180666208267212,-0.17490588223614623,パー
14,12,0.08821117877960205,-0.4968891739845276,-0.19608259296097685,パー
14,13,0.006253480911254883,-0.21962660551071167,-0.10055506324448515,パー
14,14,-0.001491546630859375,-0.3436797857284546,-0.1432311097351544,パー
14,15,-0.00023257732391357422,-0.4261722266674042,-0.1760127851931088,パー
14,16,0.009933829307556152,-0.5012769401073456,-0.19614631032624175,パー
14,17,-0.025813698768615723,-0.19430845975875854,-0.10447082018532683,パー
14,18,-0.04512917995452881,-0.25060951709747314,-0.14091265296616484,パー
14,19,-0.05012431740760803,-0.2722421884536743,-0.15475167429127623,パー
14,20,-0.0474492609500885,-0.28587448596954346,-0.16177772080578734,パー
15,0,0.0,0.0,0.0,パー
15,1,0.02848529815673828,0.03239035606384277,-0.07287351467891767,パー
15,2,0.05628001689910889,0.035151124000549316,-0.12539352157398298,パー
15,3,0.07692617177963257,0.04519164562225342,-0.17008006253524854,パー
15,4,0.11024385690689087,0.06341147422790527,-0.2173240450887306,パー
15,5,0.05508631467819214,-0.16830956935882568,-0.11064224371000364,パー
15,6,0.08653253316879272,-0.2349073886871338,-0.1644417015580757,パー
15,7,0.10496598482131958,-0.27466368675231934,-0.20426989772602155,パー
15,8,0.12341737747192383,-0.3169625997543335,-0.23114132561966017,パー
15,9,0.02472531795501709,-0.2195732593536377,-0.10580028274341657,パー
15,10,0.04394412040710449,-0.34988516569137573,-0.14900353231712415,パー
15,11,0.05730307102203369,-0.43767881393432617,-0.18229017832561567,パー
15,12,0.07223701477050781,-0.5193175375461578,-0.2041082350282295,パー
15,13,-0.00884997844696045,-0.22647762298583984,-0.10476125457569196,パー
15,14,-0.018964409828186035,-0.35364484786987305,-0.14783753135486677,パー
15,15,-0.01820826530456543,-0.43897703289985657,-0.18142294564529493,パー
15,16,-0.008437275886535645,-0.5175773799419403,-0.20249741950317457,パー
15,17,-0.04053199291229248,-0.19881242513656616,-0.10813498922868803,パー
15,18,-0.062191009521484375,-0.2597110867500305,-0.14462168195530012,パー
15,19,-0.06786254048347473,-0.2835419774055481,-0.15914238670154646,パー
15,20,-0.06508415937423706,-0.3005800247192383,-0.1671415535478218,パー
16,0,0.0,0.0,0.0,パー
16,1,0.03063070774078369,0.02940213680267334,-0.07165585334507796,パー
16,2,0.06301987171173096,0.03270375728607178,-0.1236378314634976,パー
16,3,0.0882331132888794,0.03832221031188965,-0.16813189412562224,パー
16,4,0.11393553018569946,0.0488508939743042,-0.21493712688891264,パー
16,5,0.06327968835830688,-0.16467905044555664,-0.10718496765105101,パー
16,6,0.09710454940795898,-0.23948806524276733,-0.1585167410513577,パー
16,7,0.1149752140045166,-0.283738911151886,-0.19651595379320952,パー
16,8,0.12993097305297852,-0.32985326647758484,-0.22229907537905547,パー
16,9,0.032489657402038574,-0.2163977026939392,-0.10247011358944746,パー
16,10,0.05192279815673828,-0.3466615378856659,-0.14338766659705016,パー
16,11,0.06296801567077637,-0.43693745136260986,-0.17499888564555022,パー
16,12,0.07379364967346191,-0.5197431445121765,-0.1958775731465039,パー
16,13,-0.0015687942504882812,-0.2239152193069458,-0.10174150641171309,パー
16,14,-0.00951087474822998,-0.3504454791545868,-0.1422203692337689,パー
16,15,-0.010534405708312988,-0.4366437792778015,-0.1759178253552136,パー
16,16,-0.003947734832763672,-0.5162062048912048,-0.19772478069273802,パー
16,17,-0.03430834412574768,-0.19814950227737427,-0.10548777754513594,パー
16,18,-0.054606884717941284,-0.2535175085067749,-0.1417602213761029,パー
16,19,-0.059771448373794556,-0.27752113342285156,-0.1580960961720166,パー
16,20,-0.05660983920097351,-0.29522931575775146,-0.16737637545077177,パー
17,0,0.0,0.0,0.0,パー
17,1,0.013248860836029053,-0.009233534336090088,-0.03588513804777449,パー
17,2,0.029722213745117188,-0.03736734390258789,-0.07022193966611212,パー
17,3,0.030909478664398193,-0.06318628787994385,-0.1031129300425846,パー
17,4,0.029177725315093994,-0.09883654117584229,-0.139917583746751,パー
17,5,0.03497433662414551,-0.18283063173294067,-0.08064499644740408,パー
17,6,0.06808209419250488,-0.26665806770324707,-0.12643818704589194,パー
17,7,0.08609932661056519,-0.301078736782074,-0.1602258547972042,パー
17,8,0.10258466005325317,-0.33718395233154297,-0.18236208109362906,パー
17,9,0.013496100902557373,-0.21055781841278076,-0.09268623737796133,パー
17,10,0.03681313991546631,-0.3502107262611389,-0.12839052228434866,パー
17,11,0.0468062162399292,-0.43881410360336304,-0.15912729649051016,パー
17,12,0.05629700422286987,-0.5150642395019531,-0.17996747939093893,パー
17,13,-0.014928877353668213,-0.2012144923210144,-0.10575420556767767,パー
17,14,-0.022334694862365723,-0.3335673213005066,-0.14270822851165121,パー
17,15,-0.025935709476470947,-0.4269145131111145,-0.1765554115007717,パー
17,16,-0.022485196590423584,-0.5089060068130493,-0.2003402426670391,パー
17,17,-0.04634550213813782,-0.16255450248718262,-0.11957944331868475,パー
17,18,-0.056778401136398315,-0.21567785739898682,-0.1518441751430828,パー
17,19,-0.05989342927932739,-0.2432868480682373,-0.16584918050273245,パー
17,20,-0.05784228444099426,-0.2584938406944275,-0.1751539870928127,パー
18,0,0.0,0.0,0.0,パー
18,1,0.03307682275772095,0.04014855623245239,-0.08198198062950723,パー
18,2,0.0708959698677063,0.05002152919769287,-0.14051387590939157,パー
18,3,0.09972137212753296,0.04810887575149536,-0.18898191434914224,パー
18,4,0.13654756546020508,0.04938483238220215,-0.23970721048885935,パー
18,5,0.08003830909729004,-0.14511710405349731,-0.12384157759720438,パー
18,6,0.1131851077079773,-0.21738380193710327,-0.1804489879089033,パー
18,7,0.1308078169822693,-0.2650325894355774,-0.22185751182610147,パー
18,8,0.14592307806015015,-0.3148941099643707,-0.2501080272870695,パー
18,9,0.048866450786590576,-0.19863367080688477,-0.1140713108854925,パー
18,10,0.07152247428894043,-0.3183843195438385,-0.16138523203903787,パー
18,11,0.0854790210723877,-0.4071938395500183,-0.19576916975552194,パー
18,12,0.09879809617996216,-0.48890334367752075,-0.21850951892906778,パー
18,13,0.01385343074798584,-0.20860803127288818,-0.10861878228956812,パー
